TABLE_NAME,COLUMN_NAME,DATA_TYPE
UserAssesstestbmap_bmapnote,type12_RowID,int
UserAssessthebodymap_bdy2,crate_pk,bigint
UserAssessthebodymap_bdy2,_src_hash,varchar
UserAssessthebodymap_bdy2,type12_NoteID,int
UserAssessthebodymap_bdy2,type12_OriginalRowID,int
UserAssessthebodymap_bdy2,type12_RowID,int
UserAssessthebodymap_bdy2,type12_SelectionData,nvarchar
UserAssessthebodymap_bmapnote,Site,nvarchar
UserAssessthebodymap_bmapnote,crate_pk,bigint
UserAssessthebodymap_bmapnote,_src_hash,varchar
UserAssessthebodymap_bmapnote,difo,bit
UserAssessthebodymap_bmapnote,prb,nvarchar
UserAssessthebodymap_bmapnote,type12_NoteID,int
UserAssessthebodymap_bmapnote,type12_OriginalRowID,int
UserAssessthebodymap_bmapnote,type12_RowID,int
UserMaster7dayfollowup,Code,nvarchar
UserMaster7dayfollowup,CodeDescription,nvarchar
UserMaster7dayfollowup,Deleted,bit
UserMaster7dayfollowup,crate_pk,bigint
UserMaster7dayfollowup,_src_hash,varchar
UserMasteracceptdecline,Code,nvarchar
UserMasteracceptdecline,CodeDescription,nvarchar
UserMasteracceptdecline,Deleted,bit
UserMasteracceptdecline,crate_pk,bigint
UserMasteracceptdecline,_src_hash,varchar
UserMasterAccommodationStatus,Code,nvarchar
UserMasterAccommodationStatus,CodeDescription,nvarchar
UserMasterAccommodationStatus,Deleted,bit
UserMasterAccommodationStatus,crate_pk,bigint
UserMasterAccommodationStatus,_src_hash,varchar
UserMasteraedsdivision,Code,nvarchar
UserMasteraedsdivision,CodeDescription,nvarchar
UserMasteraedsdivision,Deleted,bit
UserMasteraedsdivision,crate_pk,bigint
UserMasteraedsdivision,_src_hash,varchar
UserMasteraedsteam,Code,nvarchar
UserMasteraedsteam,CodeDescription,nvarchar
UserMasteraedsteam,Deleted,bit
UserMasteraedsteam,crate_pk,bigint
UserMasteraedsteam,_src_hash,varchar
usermasterAgreedGoal,Code,nvarchar
usermasterAgreedGoal,CodeDescription,nvarchar
usermasterAgreedGoal,Deleted,bit
usermasterAgreedGoal,NationalCode,nvarchar
usermasterAgreedGoal,SORTORDER,int
usermasterAgreedGoal,crate_pk,bigint
usermasterAgreedGoal,_src_hash,varchar
UserMasteralcohol,Code,nvarchar
UserMasteralcohol,CodeDescription,nvarchar
UserMasteralcohol,Deleted,bit
UserMasteralcohol,crate_pk,bigint
UserMasteralcohol,_src_hash,varchar
UserMasterarcoutstat,Code,nvarchar
UserMasterarcoutstat,CodeDescription,nvarchar
UserMasterarcoutstat,Deleted,bit
UserMasterarcoutstat,crate_pk,bigint
UserMasterarcoutstat,_src_hash,varchar
UserMasterarcrefpriority,Code,nvarchar
UserMasterarcrefpriority,CodeDescription,nvarchar
UserMasterarcrefpriority,Deleted,bit
UserMasterarcrefpriority,crate_pk,bigint
UserMasterarcrefpriority,_src_hash,varchar
UserMasterarcworkflow,Code,nvarchar
UserMasterarcworkflow,CodeDescription,nvarchar
UserMasterarcworkflow,Deleted,bit
UserMasterarcworkflow,crate_pk,bigint
UserMasterarcworkflow,_src_hash,varchar
usermasterbpses2,Code,nvarchar
usermasterbpses2,CodeDescription,nvarchar
usermasterbpses2,Deleted,bit
usermasterbpses2,NationalCode,nvarchar
usermasterbpses2,crate_pk,bigint
usermasterbpses2,_src_hash,varchar
UserMasterCAMHSTD,Code,nvarchar
UserMasterCAMHSTD,CodeDescription,nvarchar
UserMasterCAMHSTD,Deleted,bit
UserMasterCAMHSTD,crate_pk,bigint
UserMasterCAMHSTD,_src_hash,varchar
UserMasterCarerAssAccDec,Code,nvarchar
UserMasterCarerAssAccDec,CodeDescription,nvarchar
UserMasterCarerAssAccDec,Deleted,bit
UserMasterCarerAssAccDec,crate_pk,bigint
UserMasterCarerAssAccDec,_src_hash,varchar
UserMastercarerconsent,Code,nvarchar
UserMastercarerconsent,CodeDescription,nvarchar
UserMastercarerconsent,Deleted,bit
UserMastercarerconsent,crate_pk,bigint
UserMastercarerconsent,_src_hash,varchar
UserMasterCarerStatus,Code,nvarchar
UserMasterCarerStatus,CodeDescription,nvarchar
UserMasterCarerStatus,Deleted,bit
UserMasterCarerStatus,crate_pk,bigint
UserMasterCarerStatus,_src_hash,varchar
UserMasterCarerTitle,Code,nvarchar
UserMasterCarerTitle,CodeDescription,nvarchar
UserMasterCarerTitle,Deleted,bit
UserMasterCarerTitle,crate_pk,bigint
UserMasterCarerTitle,_src_hash,varchar
UserMasterCaseNoteFileType,Code,nvarchar
UserMasterCaseNoteFileType,CodeDescription,nvarchar
UserMasterCaseNoteFileType,Deleted,bit
UserMasterCaseNoteFileType,crate_pk,bigint
UserMasterCaseNoteFileType,_src_hash,varchar
UserMasterCaseNotelocations,Code,nvarchar
UserMasterCaseNotelocations,CodeDescription,nvarchar
UserMasterCaseNotelocations,Deleted,bit
UserMasterCaseNotelocations,crate_pk,bigint
UserMasterCaseNotelocations,_src_hash,varchar
UserMasterCaseNoteMOD,Code,nvarchar
UserMasterCaseNoteMOD,CodeDescription,nvarchar
UserMasterCaseNoteMOD,Deleted,bit
UserMasterCaseNoteMOD,crate_pk,bigint
UserMasterCaseNoteMOD,_src_hash,varchar
UserMasterCASUSPathway,Code,nvarchar
UserMasterCASUSPathway,CodeDescription,nvarchar
UserMasterCASUSPathway,Deleted,bit
UserMasterCASUSPathway,crate_pk,bigint
UserMasterCASUSPathway,_src_hash,varchar
UserMastercdynr,Code,nvarchar
UserMastercdynr,CodeDescription,nvarchar
UserMastercdynr,Deleted,bit
UserMastercdynr,crate_pk,bigint
UserMastercdynr,_src_hash,varchar
UserMasterClient,Code,nvarchar
UserMasterClient,CodeDescription,nvarchar
UserMasterClient,Deleted,bit
UserMasterClient,crate_pk,bigint
UserMasterClient,_src_hash,varchar
usermastercompbyparentcarer,Code,nvarchar
usermastercompbyparentcarer,CodeDescription,nvarchar
usermastercompbyparentcarer,Deleted,bit
usermastercompbyparentcarer,NationalCode,nvarchar
usermastercompbyparentcarer,SORTORDER,int
usermastercompbyparentcarer,crate_pk,bigint
usermastercompbyparentcarer,_src_hash,varchar
UserMastercompletedbyChdPar,Code,nvarchar
UserMastercompletedbyChdPar,CodeDescription,nvarchar
UserMastercompletedbyChdPar,Deleted,bit
UserMastercompletedbyChdPar,NationalCode,nvarchar
UserMastercompletedbyChdPar,SORTORDER,int
UserMastercompletedbyChdPar,crate_pk,bigint
UserMastercompletedbyChdPar,_src_hash,varchar
UserMasterCompletedByGeneric,Code,nvarchar
UserMasterCompletedByGeneric,CodeDescription,nvarchar
UserMasterCompletedByGeneric,Deleted,bit
UserMasterCompletedByGeneric,NationalCode,nvarchar
UserMasterCompletedByGeneric,SORTORDER,int
UserMasterCompletedByGeneric,crate_pk,bigint
UserMasterCompletedByGeneric,_src_hash,varchar
UserMasterCompletionPoint,Code,nvarchar
UserMasterCompletionPoint,CodeDescription,nvarchar
UserMasterCompletionPoint,Deleted,bit
UserMasterCompletionPoint,NationalCode,nvarchar
UserMasterCompletionPoint,SORTORDER,int
UserMasterCompletionPoint,crate_pk,bigint
UserMasterCompletionPoint,_src_hash,varchar
UserMasterContForm,Code,nvarchar
UserMasterContForm,CodeDescription,nvarchar
UserMasterContForm,Deleted,bit
UserMasterContForm,crate_pk,bigint
UserMasterContForm,_src_hash,varchar
usermastercore10,Code,nvarchar
usermastercore10,CodeDescription,nvarchar
usermastercore10,Deleted,bit
usermastercore10,NationalCode,nvarchar
usermastercore10,crate_pk,bigint
usermastercore10,_src_hash,varchar
UserMasterCorealc1,Code,nvarchar
UserMasterCorealc1,CodeDescription,nvarchar
UserMasterCorealc1,Deleted,bit
UserMasterCorealc1,crate_pk,bigint
UserMasterCorealc1,_src_hash,varchar
UserMasterCorealc2,Code,nvarchar
UserMasterCorealc2,CodeDescription,nvarchar
UserMasterCorealc2,Deleted,bit
UserMasterCorealc2,crate_pk,bigint
UserMasterCorealc2,_src_hash,varchar
UserMasterCorealc3,Code,nvarchar
UserMasterCorealc3,CodeDescription,nvarchar
UserMasterCorealc3,Deleted,bit
UserMasterCorealc3,crate_pk,bigint
UserMasterCorealc3,_src_hash,varchar
UserMasterCorealc4,Code,nvarchar
UserMasterCorealc4,CodeDescription,nvarchar
UserMasterCorealc4,Deleted,bit
UserMasterCorealc4,crate_pk,bigint
UserMasterCorealc4,_src_hash,varchar
UserMasterCorealc5,Code,nvarchar
UserMasterCorealc5,CodeDescription,nvarchar
UserMasterCorealc5,Deleted,bit
UserMasterCorealc5,crate_pk,bigint
UserMasterCorealc5,_src_hash,varchar
UserMasterCorealc6,Code,nvarchar
UserMasterCorealc6,CodeDescription,nvarchar
UserMasterCorealc6,Deleted,bit
UserMasterCorealc6,crate_pk,bigint
UserMasterCorealc6,_src_hash,varchar
UserMasterCoreOtherAssess,Code,nvarchar
UserMasterCoreOtherAssess,CodeDescription,nvarchar
UserMasterCoreOtherAssess,Deleted,bit
UserMasterCoreOtherAssess,crate_pk,bigint
UserMasterCoreOtherAssess,_src_hash,varchar
UserMastercov19,Code,nvarchar
UserMastercov19,CodeDescription,nvarchar
UserMastercov19,Deleted,bit
UserMastercov19,crate_pk,bigint
UserMastercov19,_src_hash,varchar
UserMastercrhttcpstat,Code,nvarchar
UserMastercrhttcpstat,CodeDescription,nvarchar
UserMastercrhttcpstat,Deleted,bit
UserMastercrhttcpstat,crate_pk,bigint
UserMastercrhttcpstat,_src_hash,varchar
UserMastercurr,Code,nvarchar
UserMastercurr,CodeDescription,nvarchar
UserMastercurr,Deleted,bit
UserMastercurr,crate_pk,bigint
UserMastercurr,_src_hash,varchar
usermastercurrentviewgeneral,Code,nvarchar
usermastercurrentviewgeneral,CodeDescription,nvarchar
usermastercurrentviewgeneral,Deleted,bit
usermastercurrentviewgeneral,NationalCode,nvarchar
usermastercurrentviewgeneral,crate_pk,bigint
usermastercurrentviewgeneral,_src_hash,varchar
UserMastercurrentviewReason,Code,nvarchar
UserMastercurrentviewReason,CodeDescription,nvarchar
UserMastercurrentviewReason,Deleted,bit
UserMastercurrentviewReason,crate_pk,bigint
UserMastercurrentviewReason,_src_hash,varchar
UserMastercurrentviewyesno,Code,nvarchar
UserMastercurrentviewyesno,CodeDescription,nvarchar
UserMastercurrentviewyesno,Deleted,bit
UserMastercurrentviewyesno,crate_pk,bigint
UserMastercurrentviewyesno,_src_hash,varchar
UserMastercurrentviewyn,Code,nvarchar
UserMastercurrentviewyn,CodeDescription,nvarchar
UserMastercurrentviewyn,Deleted,bit
UserMastercurrentviewyn,crate_pk,bigint
UserMastercurrentviewyn,_src_hash,varchar
UserMasterCurrPPD,Code,nvarchar
UserMasterCurrPPD,CodeDescription,nvarchar
UserMasterCurrPPD,Deleted,bit
UserMasterCurrPPD,crate_pk,bigint
UserMasterCurrPPD,_src_hash,varchar
UserMasterDelayedEndReason,Code,nvarchar
UserMasterDelayedEndReason,CodeDescription,nvarchar
UserMasterDelayedEndReason,Deleted,bit
UserMasterDelayedEndReason,crate_pk,bigint
UserMasterDelayedEndReason,_src_hash,varchar
UserMasterdidpw,Code,nvarchar
UserMasterdidpw,CodeDescription,nvarchar
UserMasterdidpw,Deleted,bit
UserMasterdidpw,crate_pk,bigint
UserMasterdidpw,_src_hash,varchar
UserMasterdisynna,Code,nvarchar
UserMasterdisynna,CodeDescription,nvarchar
UserMasterdisynna,Deleted,bit
UserMasterdisynna,crate_pk,bigint
UserMasterdisynna,_src_hash,varchar
UserMastereating3,Code,nvarchar
UserMastereating3,CodeDescription,nvarchar
UserMastereating3,Deleted,bit
UserMastereating3,crate_pk,bigint
UserMastereating3,_src_hash,varchar
UserMastereatingquestionnaire,Code,nvarchar
UserMastereatingquestionnaire,CodeDescription,nvarchar
UserMastereatingquestionnaire,Deleted,bit
UserMastereatingquestionnaire,crate_pk,bigint
UserMastereatingquestionnaire,_src_hash,varchar
UserMastereatingquestionnaire1,Code,nvarchar
UserMastereatingquestionnaire1,CodeDescription,nvarchar
UserMastereatingquestionnaire1,Deleted,bit
UserMastereatingquestionnaire1,crate_pk,bigint
UserMastereatingquestionnaire1,_src_hash,varchar
UserMastereatingquestionnaire2,Code,nvarchar
UserMastereatingquestionnaire2,CodeDescription,nvarchar
UserMastereatingquestionnaire2,Deleted,bit
UserMastereatingquestionnaire2,crate_pk,bigint
UserMastereatingquestionnaire2,_src_hash,varchar
usermasteredea_propoftime,Code,nvarchar
usermasteredea_propoftime,CodeDescription,nvarchar
usermasteredea_propoftime,Deleted,bit
usermasteredea_propoftime,NationalCode,nvarchar
usermasteredea_propoftime,crate_pk,bigint
usermasteredea_propoftime,_src_hash,varchar
usermasteredea_rating,Code,nvarchar
usermasteredea_rating,CodeDescription,nvarchar
usermasteredea_rating,Deleted,bit
usermasteredea_rating,NationalCode,nvarchar
usermasteredea_rating,crate_pk,bigint
usermasteredea_rating,_src_hash,varchar
usermasteredea_yesno,Code,nvarchar
usermasteredea_yesno,CodeDescription,nvarchar
usermasteredea_yesno,Deleted,bit
usermasteredea_yesno,NationalCode,nvarchar
usermasteredea_yesno,crate_pk,bigint
usermasteredea_yesno,_src_hash,varchar
usermasteredeanoofdays,Code,nvarchar
usermasteredeanoofdays,CodeDescription,nvarchar
usermasteredeanoofdays,Deleted,bit
usermasteredeanoofdays,NationalCode,nvarchar
usermasteredeanoofdays,crate_pk,bigint
usermasteredeanoofdays,_src_hash,varchar
UserMasterEDEQ_MissedPeriod,Code,nvarchar
UserMasterEDEQ_MissedPeriod,CodeDescription,nvarchar
UserMasterEDEQ_MissedPeriod,Deleted,bit
UserMasterEDEQ_MissedPeriod,NationalCode,nvarchar
UserMasterEDEQ_MissedPeriod,crate_pk,bigint
UserMasterEDEQ_MissedPeriod,_src_hash,varchar
UserMasterEDEQ_NoOfDays,Code,nvarchar
UserMasterEDEQ_NoOfDays,CodeDescription,nvarchar
UserMasterEDEQ_NoOfDays,Deleted,bit
UserMasterEDEQ_NoOfDays,NationalCode,nvarchar
UserMasterEDEQ_NoOfDays,crate_pk,bigint
UserMasterEDEQ_NoOfDays,_src_hash,varchar
UserMasterEDEQ_PropOfTime,Code,nvarchar
UserMasterEDEQ_PropOfTime,CodeDescription,nvarchar
UserMasterEDEQ_PropOfTime,Deleted,bit
UserMasterEDEQ_PropOfTime,crate_pk,bigint
UserMasterEDEQ_PropOfTime,_src_hash,varchar
UserMasterEDEQ_Rating,Code,nvarchar
UserMasterEDEQ_Rating,CodeDescription,nvarchar
UserMasterEDEQ_Rating,Deleted,bit
UserMasterEDEQ_Rating,NationalCode,nvarchar
UserMasterEDEQ_Rating,crate_pk,bigint
UserMasterEDEQ_Rating,_src_hash,varchar
UserMastereligcode,Code,nvarchar
UserMastereligcode,CodeDescription,nvarchar
UserMastereligcode,Deleted,bit
UserMastereligcode,crate_pk,bigint
UserMastereligcode,_src_hash,varchar
UserMasteremo,Code,nvarchar
UserMasteremo,CodeDescription,nvarchar
UserMasteremo,Deleted,bit
UserMasteremo,crate_pk,bigint
UserMasteremo,_src_hash,varchar
UserMasterEmployment,Code,nvarchar
UserMasterEmployment,CodeDescription,nvarchar
UserMasterEmployment,Deleted,bit
UserMasterEmployment,crate_pk,bigint
UserMasterEmployment,_src_hash,varchar
UserMasterEnviroBoundInpObs,Code,nvarchar
UserMasterEnviroBoundInpObs,CodeDescription,nvarchar
UserMasterEnviroBoundInpObs,Deleted,bit
UserMasterEnviroBoundInpObs,crate_pk,bigint
UserMasterEnviroBoundInpObs,_src_hash,varchar
UserMasterERSaccrej,Code,nvarchar
UserMasterERSaccrej,CodeDescription,nvarchar
UserMasterERSaccrej,Deleted,bit
UserMasterERSaccrej,crate_pk,bigint
UserMasterERSaccrej,_src_hash,varchar
UserMasterexercisemins,Code,nvarchar
UserMasterexercisemins,CodeDescription,nvarchar
UserMasterexercisemins,Deleted,bit
UserMasterexercisemins,crate_pk,bigint
UserMasterexercisemins,_src_hash,varchar
UserMasterexpcontact,Code,nvarchar
UserMasterexpcontact,CodeDescription,nvarchar
UserMasterexpcontact,Deleted,bit
UserMasterexpcontact,crate_pk,bigint
UserMasterexpcontact,_src_hash,varchar
usermasterexperiencequest,Code,nvarchar
usermasterexperiencequest,CodeDescription,nvarchar
usermasterexperiencequest,Deleted,bit
usermasterexperiencequest,NationalCode,nvarchar
usermasterexperiencequest,crate_pk,bigint
usermasterexperiencequest,_src_hash,varchar
UserMasterfareasons,Code,nvarchar
UserMasterfareasons,CodeDescription,nvarchar
UserMasterfareasons,Deleted,bit
UserMasterfareasons,crate_pk,bigint
UserMasterfareasons,_src_hash,varchar
UserMasterfastA,Code,nvarchar
UserMasterfastA,CodeDescription,nvarchar
UserMasterfastA,Deleted,bit
UserMasterfastA,crate_pk,bigint
UserMasterfastA,_src_hash,varchar
UserMasterfastB,Code,nvarchar
UserMasterfastB,CodeDescription,nvarchar
UserMasterfastB,Deleted,bit
UserMasterfastB,crate_pk,bigint
UserMasterfastB,_src_hash,varchar
UserMasterFormcompby,Code,nvarchar
UserMasterFormcompby,CodeDescription,nvarchar
UserMasterFormcompby,Deleted,bit
UserMasterFormcompby,crate_pk,bigint
UserMasterFormcompby,_src_hash,varchar
UserMasterFRSResult,Code,nvarchar
UserMasterFRSResult,CodeDescription,nvarchar
UserMasterFRSResult,Deleted,bit
UserMasterFRSResult,crate_pk,bigint
UserMasterFRSResult,_src_hash,varchar
UserMasterfrtassesstype,Code,nvarchar
UserMasterfrtassesstype,CodeDescription,nvarchar
UserMasterfrtassesstype,Deleted,bit
UserMasterfrtassesstype,crate_pk,bigint
UserMasterfrtassesstype,_src_hash,varchar
UserMasterfrtratingscale,Code,nvarchar
UserMasterfrtratingscale,CodeDescription,nvarchar
UserMasterfrtratingscale,Deleted,bit
UserMasterfrtratingscale,crate_pk,bigint
UserMasterfrtratingscale,_src_hash,varchar
UserMasterfrtrefurgency,Code,nvarchar
UserMasterfrtrefurgency,CodeDescription,nvarchar
UserMasterfrtrefurgency,Deleted,bit
UserMasterfrtrefurgency,crate_pk,bigint
UserMasterfrtrefurgency,_src_hash,varchar
UserMasterfrtynnk,Code,nvarchar
UserMasterfrtynnk,CodeDescription,nvarchar
UserMasterfrtynnk,Deleted,bit
UserMasterfrtynnk,crate_pk,bigint
UserMasterfrtynnk,_src_hash,varchar
usermastergad7anxiety,Code,nvarchar
usermastergad7anxiety,CodeDescription,nvarchar
usermastergad7anxiety,Deleted,bit
usermastergad7anxiety,crate_pk,bigint
usermastergad7anxiety,_src_hash,varchar
UserMastergad7pick2,Code,nvarchar
UserMastergad7pick2,CodeDescription,nvarchar
UserMastergad7pick2,Deleted,bit
UserMastergad7pick2,crate_pk,bigint
UserMastergad7pick2,_src_hash,varchar
UserMastergymloc,Code,nvarchar
UserMastergymloc,CodeDescription,nvarchar
UserMastergymloc,Deleted,bit
UserMastergymloc,crate_pk,bigint
UserMastergymloc,_src_hash,varchar
UserMasterHADSa1,Code,nvarchar
UserMasterHADSa1,CodeDescription,nvarchar
UserMasterHADSa1,Deleted,bit
UserMasterHADSa1,crate_pk,bigint
UserMasterHADSa1,_src_hash,varchar
UserMasterHADSa2,Code,nvarchar
UserMasterHADSa2,CodeDescription,nvarchar
UserMasterHADSa2,Deleted,bit
UserMasterHADSa2,crate_pk,bigint
UserMasterHADSa2,_src_hash,varchar
UserMasterHADSa3,Code,nvarchar
UserMasterHADSa3,CodeDescription,nvarchar
UserMasterHADSa3,Deleted,bit
UserMasterHADSa3,crate_pk,bigint
UserMasterHADSa3,_src_hash,varchar
UserMasterHADSa4,Code,nvarchar
UserMasterHADSa4,CodeDescription,nvarchar
UserMasterHADSa4,Deleted,bit
UserMasterHADSa4,crate_pk,bigint
UserMasterHADSa4,_src_hash,varchar
UserMasterHADSa5,Code,nvarchar
UserMasterHADSa5,CodeDescription,nvarchar
UserMasterHADSa5,Deleted,bit
UserMasterHADSa5,crate_pk,bigint
UserMasterHADSa5,_src_hash,varchar
UserMasterHADSa6,Code,nvarchar
UserMasterHADSa6,CodeDescription,nvarchar
UserMasterHADSa6,Deleted,bit
UserMasterHADSa6,crate_pk,bigint
UserMasterHADSa6,_src_hash,varchar
UserMasterHADSa7,Code,nvarchar
UserMasterHADSa7,CodeDescription,nvarchar
UserMasterHADSa7,Deleted,bit
UserMasterHADSa7,crate_pk,bigint
UserMasterHADSa7,_src_hash,varchar
UserMasterHADSd1,Code,nvarchar
UserMasterHADSd1,CodeDescription,nvarchar
UserMasterHADSd1,Deleted,bit
UserMasterHADSd1,crate_pk,bigint
UserMasterHADSd1,_src_hash,varchar
UserMasterHADSd2,Code,nvarchar
UserMasterHADSd2,CodeDescription,nvarchar
UserMasterHADSd2,Deleted,bit
UserMasterHADSd2,crate_pk,bigint
UserMasterHADSd2,_src_hash,varchar
UserMasterHADSd3,Code,nvarchar
UserMasterHADSd3,CodeDescription,nvarchar
UserMasterHADSd3,Deleted,bit
UserMasterHADSd3,crate_pk,bigint
UserMasterHADSd3,_src_hash,varchar
UserMasterHADSd4,Code,nvarchar
UserMasterHADSd4,CodeDescription,nvarchar
UserMasterHADSd4,Deleted,bit
UserMasterHADSd4,crate_pk,bigint
UserMasterHADSd4,_src_hash,varchar
UserMasterHADSd5,Code,nvarchar
UserMasterHADSd5,CodeDescription,nvarchar
UserMasterHADSd5,Deleted,bit
UserMasterHADSd5,crate_pk,bigint
UserMasterHADSd5,_src_hash,varchar
UserMasterHADSd6,Code,nvarchar
UserMasterHADSd6,CodeDescription,nvarchar
UserMasterHADSd6,Deleted,bit
UserMasterHADSd6,crate_pk,bigint
UserMasterHADSd6,_src_hash,varchar
UserMasterHADSd7,Code,nvarchar
UserMasterHADSd7,CodeDescription,nvarchar
UserMasterHADSd7,Deleted,bit
UserMasterHADSd7,crate_pk,bigint
UserMasterHADSd7,_src_hash,varchar
UserMasterHCR20ImmediateAction,Code,nvarchar
UserMasterHCR20ImmediateAction,CodeDescription,nvarchar
UserMasterHCR20ImmediateAction,Deleted,bit
UserMasterHCR20ImmediateAction,crate_pk,bigint
UserMasterHCR20ImmediateAction,_src_hash,varchar
UserMasterhcr20pres,Code,nvarchar
UserMasterhcr20pres,CodeDescription,nvarchar
UserMasterhcr20pres,Deleted,bit
UserMasterhcr20pres,crate_pk,bigint
UserMasterhcr20pres,_src_hash,varchar
UserMasterHCR20Priority,Code,nvarchar
UserMasterHCR20Priority,CodeDescription,nvarchar
UserMasterHCR20Priority,Deleted,bit
UserMasterHCR20Priority,crate_pk,bigint
UserMasterHCR20Priority,_src_hash,varchar
UserMasterhcr20rel,Code,nvarchar
UserMasterhcr20rel,CodeDescription,nvarchar
UserMasterhcr20rel,Deleted,bit
UserMasterhcr20rel,crate_pk,bigint
UserMasterhcr20rel,_src_hash,varchar
UserMasterHCR20YN,Code,nvarchar
UserMasterHCR20YN,CodeDescription,nvarchar
UserMasterHCR20YN,Deleted,bit
UserMasterHCR20YN,crate_pk,bigint
UserMasterHCR20YN,_src_hash,varchar
usermasterhonosca,Code,nvarchar
usermasterhonosca,CodeDescription,nvarchar
usermasterhonosca,Deleted,bit
usermasterhonosca,NationalCode,nvarchar
usermasterhonosca,crate_pk,bigint
usermasterhonosca,_src_hash,varchar
usermasterhope,Code,nvarchar
usermasterhope,CodeDescription,nvarchar
usermasterhope,Deleted,bit
usermasterhope,NationalCode,nvarchar
usermasterhope,crate_pk,bigint
usermasterhope,_src_hash,varchar
UserMasterHoursWorked,Code,nvarchar
UserMasterHoursWorked,CodeDescription,nvarchar
UserMasterHoursWorked,Deleted,bit
UserMasterHoursWorked,crate_pk,bigint
UserMasterHoursWorked,_src_hash,varchar
UserMasteriaptCompletedByChild,Code,nvarchar
UserMasteriaptCompletedByChild,CodeDescription,nvarchar
UserMasteriaptCompletedByChild,Deleted,bit
UserMasteriaptCompletedByChild,NationalCode,nvarchar
UserMasteriaptCompletedByChild,SORTORDER,int
UserMasteriaptCompletedByChild,crate_pk,bigint
UserMasteriaptCompletedByChild,_src_hash,varchar
usermasterIAPTEventPoint,Code,nvarchar
usermasterIAPTEventPoint,CodeDescription,nvarchar
usermasterIAPTEventPoint,Deleted,bit
usermasterIAPTEventPoint,NationalCode,nvarchar
usermasterIAPTEventPoint,crate_pk,bigint
usermasterIAPTEventPoint,_src_hash,varchar
UserMasteriapttypeofupdate,Code,nvarchar
UserMasteriapttypeofupdate,CodeDescription,nvarchar
UserMasteriapttypeofupdate,Deleted,bit
UserMasteriapttypeofupdate,crate_pk,bigint
UserMasteriapttypeofupdate,_src_hash,varchar
UserMasterImmediateAction,Code,nvarchar
UserMasterImmediateAction,CodeDescription,nvarchar
UserMasterImmediateAction,Deleted,bit
UserMasterImmediateAction,crate_pk,bigint
UserMasterImmediateAction,_src_hash,varchar
usermasterimprove,Code,nvarchar
usermasterimprove,CodeDescription,nvarchar
usermasterimprove,Deleted,bit
usermasterimprove,NationalCode,nvarchar
usermasterimprove,crate_pk,bigint
usermasterimprove,_src_hash,varchar
UserMasterintedemptrain,Code,nvarchar
UserMasterintedemptrain,CodeDescription,nvarchar
UserMasterintedemptrain,Deleted,bit
UserMasterintedemptrain,crate_pk,bigint
UserMasterintedemptrain,_src_hash,varchar
UserMasterIntervMed_Update,Code,nvarchar
UserMasterIntervMed_Update,CodeDescription,nvarchar
UserMasterIntervMed_Update,Deleted,bit
UserMasterIntervMed_Update,NationalCode,nvarchar
UserMasterIntervMed_Update,crate_pk,bigint
UserMasterIntervMed_Update,_src_hash,varchar
usermasterintervmed_yesno,Code,nvarchar
usermasterintervmed_yesno,CodeDescription,nvarchar
usermasterintervmed_yesno,Deleted,bit
usermasterintervmed_yesno,NationalCode,nvarchar
usermasterintervmed_yesno,crate_pk,bigint
usermasterintervmed_yesno,_src_hash,varchar
UserMasterInvMethod,Code,nvarchar
UserMasterInvMethod,CodeDescription,nvarchar
UserMasterInvMethod,Deleted,bit
UserMasterInvMethod,crate_pk,bigint
UserMasterInvMethod,_src_hash,varchar
UserMasterIRAC,Code,nvarchar
UserMasterIRAC,CodeDescription,nvarchar
UserMasterIRAC,Deleted,bit
UserMasterIRAC,crate_pk,bigint
UserMasterIRAC,_src_hash,varchar
UserMasterIRACachieved,Code,nvarchar
UserMasterIRACachieved,CodeDescription,nvarchar
UserMasterIRACachieved,Deleted,bit
UserMasterIRACachieved,crate_pk,bigint
UserMasterIRACachieved,_src_hash,varchar
UserMasterladsaccomm,Code,nvarchar
UserMasterladsaccomm,CodeDescription,nvarchar
UserMasterladsaccomm,Deleted,bit
UserMasterladsaccomm,crate_pk,bigint
UserMasterladsaccomm,_src_hash,varchar
UserMasterladsadaccomneed,Code,nvarchar
UserMasterladsadaccomneed,CodeDescription,nvarchar
UserMasterladsadaccomneed,Deleted,bit
UserMasterladsadaccomneed,crate_pk,bigint
UserMasterladsadaccomneed,_src_hash,varchar
UserMasterladsadintaccomm,Code,nvarchar
UserMasterladsadintaccomm,CodeDescription,nvarchar
UserMasterladsadintaccomm,Deleted,bit
UserMasterladsadintaccomm,crate_pk,bigint
UserMasterladsadintaccomm,_src_hash,varchar
UserMasterladsadintalc,Code,nvarchar
UserMasterladsadintalc,CodeDescription,nvarchar
UserMasterladsadintalc,Deleted,bit
UserMasterladsadintalc,crate_pk,bigint
UserMasterladsadintalc,_src_hash,varchar
UserMasterladsadintdisability,Code,nvarchar
UserMasterladsadintdisability,CodeDescription,nvarchar
UserMasterladsadintdisability,Deleted,bit
UserMasterladsadintdisability,crate_pk,bigint
UserMasterladsadintdisability,_src_hash,varchar
UserMasterladsadintfinance,Code,nvarchar
UserMasterladsadintfinance,CodeDescription,nvarchar
UserMasterladsadintfinance,Deleted,bit
UserMasterladsadintfinance,crate_pk,bigint
UserMasterladsadintfinance,_src_hash,varchar
